@relation page-blocks0
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive, negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
7, 53, 371, 7.571, 0.089, 0.245, 1.5, 33, 91, 22, negative
6, 7, 42, 1.167, 0.333, 0.738, 2.33, 14, 31, 6, negative
5, 20, 100, 4.0, 0.17, 0.48, 1.55, 17, 48, 11, negative
1, 22, 22, 22.0, 0.318, 1.0, 1.17, 7, 22, 6, negative
6, 31, 186, 5.167, 0.199, 0.565, 1.85, 37, 105, 20, negative
3, 8, 24, 2.667, 0.333, 0.875, 1.33, 8, 21, 6, negative
9, 32, 288, 3.556, 0.417, 0.715, 3.08, 120, 206, 39, negative
1, 47, 47, 47.0, 0.426, 1.0, 1.05, 20, 47, 19, negative
1, 42, 42, 42.0, 0.381, 1.0, 1.07, 16, 42, 15, negative
5, 12, 60, 2.4, 0.2, 0.467, 1.71, 12, 28, 7, negative
1, 45, 45, 45.0, 0.356, 1.0, 1.07, 16, 45, 15, negative
67, 296, 19832, 4.418, 0.088, 0.285, 1.54, 1748, 5649, 1134, negative
7, 30, 210, 4.286, 0.271, 0.871, 1.33, 57, 183, 43, negative
7, 118, 826, 16.857, 0.386, 0.869, 2.26, 319, 718, 141, negative
8, 54, 432, 6.75, 0.188, 0.78, 1.53, 81, 337, 53, negative
6, 15, 90, 2.5, 0.244, 0.733, 2.2, 22, 66, 10, negative
8, 180, 1440, 22.5, 0.199, 0.724, 1.31, 286, 1043, 219, negative
7, 65, 455, 9.286, 0.407, 0.895, 2.18, 185, 407, 85, negative
9, 98, 882, 10.889, 0.185, 0.662, 1.58, 163, 584, 103, negative
9, 138, 1242, 15.333, 0.271, 0.609, 1.87, 336, 756, 180, negative
9, 98, 882, 10.889, 0.302, 0.712, 2.03, 266, 628, 131, negative
7, 28, 196, 4.0, 0.306, 0.847, 1.58, 60, 166, 38, negative
9, 52, 468, 5.778, 0.203, 0.626, 1.38, 95, 293, 69, negative
5, 6, 30, 1.2, 0.233, 1.0, 1.4, 7, 30, 5, negative
5, 19, 95, 3.8, 0.316, 0.916, 1.5, 30, 87, 20, negative
105, 2, 210, 0.019, 0.529, 0.533, 111.0, 111, 112, 1, positive
8, 24, 192, 3.0, 0.203, 0.568, 1.7, 39, 109, 23, negative
5, 42, 210, 8.4, 0.257, 0.838, 1.46, 54, 176, 37, negative
7, 87, 609, 12.429, 0.365, 0.856, 1.91, 222, 521, 116, negative
7, 40, 280, 5.714, 0.25, 0.832, 1.59, 70, 233, 44, negative
7, 28, 196, 4.0, 0.27, 0.75, 1.36, 53, 147, 39, negative
11, 427, 4697, 38.818, 0.566, 0.57, 189.79, 2657, 2676, 14, positive
19, 12, 228, 0.632, 0.303, 0.439, 7.67, 69, 100, 9, negative
14, 18, 252, 1.286, 0.298, 0.655, 5.0, 75, 165, 15, negative
1, 16, 16, 16.0, 0.938, 1.0, 15.0, 15, 16, 1, positive
9, 17, 153, 1.889, 0.333, 0.895, 2.13, 51, 137, 24, negative
14, 370, 5180, 26.429, 0.175, 0.648, 1.64, 907, 3357, 554, negative
10, 227, 2270, 22.7, 0.225, 0.97, 1.64, 510, 2202, 311, negative
1, 58, 58, 58.0, 0.845, 1.0, 9.8, 49, 58, 5, positive
11, 22, 242, 2.0, 0.281, 0.669, 1.94, 68, 162, 35, negative
3, 550, 1650, 183.33, 0.339, 0.401, 15.11, 559, 662, 37, positive
14, 422, 5908, 30.143, 0.18, 0.58, 1.7, 1062, 3426, 624, negative
1, 85, 85, 85.0, 0.882, 1.0, 12.5, 75, 85, 6, positive
9, 18, 162, 2.0, 0.309, 0.901, 2.63, 50, 146, 19, negative
11, 23, 253, 2.091, 0.265, 0.735, 2.09, 67, 186, 32, negative
1, 8, 8, 8.0, 1.0, 1.0, 8.0, 8, 8, 1, positive
10, 20, 200, 2.0, 0.275, 0.91, 1.9, 55, 182, 29, negative
10, 23, 230, 2.3, 0.317, 0.891, 2.35, 73, 205, 31, negative
1, 17, 17, 17.0, 1.0, 1.0, 17.0, 17, 17, 1, positive
38, 342, 12996, 9.0, 0.275, 0.466, 12.99, 3573, 6053, 275, negative
8, 79, 632, 9.875, 0.316, 0.975, 1.8, 200, 616, 111, negative
1, 161, 161, 161.0, 0.41, 1.0, 1.02, 66, 161, 65, positive
6, 13, 78, 2.167, 0.231, 0.487, 3.0, 18, 38, 6, negative
7, 75, 525, 10.714, 0.156, 0.758, 1.28, 82, 398, 64, negative
9, 231, 2079, 25.667, 0.196, 0.637, 1.49, 407, 1324, 274, negative
7, 85, 595, 12.143, 0.192, 0.869, 1.3, 114, 517, 88, negative
7, 70, 490, 10.0, 0.371, 0.971, 1.9, 182, 476, 96, negative
1, 172, 172, 172.0, 0.465, 1.0, 1.04, 80, 172, 77, positive
7, 95, 665, 13.571, 0.268, 0.929, 1.56, 178, 618, 114, negative
6, 263, 1578, 43.833, 0.124, 0.66, 1.11, 196, 1041, 177, negative
7, 135, 945, 19.286, 0.202, 0.732, 1.43, 191, 692, 134, negative
7, 346, 2422, 49.429, 0.159, 0.749, 1.17, 386, 1813, 329, negative
7, 346, 2422, 49.429, 0.185, 0.731, 1.26, 448, 1771, 355, negative
8, 346, 2768, 43.25, 0.166, 0.66, 1.35, 459, 1828, 339, negative
20, 19, 380, 0.95, 0.495, 0.713, 12.53, 188, 271, 15, negative
8, 21, 168, 2.625, 0.482, 0.827, 13.5, 81, 139, 6, negative
17, 341, 5797, 20.059, 0.935, 0.998, 36.38, 5420, 5784, 149, positive
8, 41, 328, 5.125, 0.265, 0.616, 2.35, 87, 202, 37, negative
7, 10, 70, 1.429, 0.3, 0.743, 3.5, 21, 52, 6, negative
10, 10, 100, 1.0, 0.56, 0.91, 4.0, 56, 91, 14, negative
9, 10, 90, 1.111, 0.344, 0.533, 3.88, 31, 48, 8, negative
10, 36, 360, 3.6, 0.356, 0.672, 2.33, 128, 242, 55, negative
2, 21, 42, 10.5, 0.452, 1.0, 6.33, 19, 42, 3, positive
2, 22, 44, 11.0, 0.477, 1.0, 21.0, 21, 44, 1, positive
11, 11, 121, 1.0, 0.43, 0.802, 4.73, 52, 97, 11, negative
14, 98, 1372, 7.0, 0.308, 0.768, 2.43, 422, 1054, 174, negative
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, positive
10, 87, 870, 8.7, 0.375, 0.764, 2.23, 326, 665, 146, negative
10, 11, 110, 1.1, 0.491, 0.845, 4.5, 54, 93, 12, negative
1, 70, 70, 70.0, 0.943, 1.0, 22.0, 66, 70, 3, positive
14, 125, 1750, 8.929, 0.289, 0.734, 2.21, 505, 1285, 228, negative
11, 65, 715, 5.909, 0.178, 0.662, 1.65, 127, 473, 77, negative
10, 165, 1650, 16.5, 0.258, 0.695, 1.65, 426, 1147, 258, negative
1, 20, 20, 20.0, 0.85, 1.0, 8.5, 17, 20, 2, positive
1, 16, 16, 16.0, 1.0, 1.0, 16.0, 16, 16, 1, positive
4, 524, 2096, 131.0, 0.542, 0.603, 40.57, 1136, 1264, 28, positive
