@relation page-blocks0
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive, negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
7, 65, 455, 9.286, 0.404, 0.925, 2.07, 184, 421, 89, negative
7, 21, 147, 3.0, 0.286, 0.85, 1.35, 42, 125, 31, negative
6, 45, 270, 7.5, 0.422, 0.881, 1.73, 114, 238, 66, negative
7, 35, 245, 5.0, 0.245, 0.804, 1.36, 60, 197, 44, negative
7, 40, 280, 5.714, 0.229, 0.682, 1.25, 64, 191, 51, negative
9, 46, 414, 5.111, 0.297, 0.833, 1.66, 123, 345, 74, negative
8, 39, 312, 4.875, 0.205, 0.712, 1.36, 64, 222, 47, negative
6, 8, 48, 1.333, 0.417, 1.0, 2.86, 20, 48, 7, negative
5, 29, 145, 5.8, 0.276, 0.779, 1.6, 40, 113, 25, negative
5, 6, 30, 1.2, 0.433, 1.0, 1.63, 13, 30, 8, negative
17, 110, 1870, 6.471, 0.175, 0.603, 1.46, 328, 1128, 224, negative
9, 132, 1188, 14.667, 0.189, 0.588, 1.54, 225, 698, 146, negative
36, 186, 6696, 5.167, 0.318, 0.654, 7.28, 2126, 4382, 292, negative
38, 227, 8626, 5.974, 0.304, 0.648, 7.09, 2623, 5593, 370, negative
1, 283, 283, 283.0, 0.993, 1.0, 140.5, 281, 283, 2, positive
1, 184, 184, 184.0, 0.967, 1.0, 44.5, 178, 184, 4, positive
11, 367, 4037, 33.364, 0.221, 0.77, 1.64, 891, 3108, 544, negative
10, 22, 220, 2.2, 0.323, 0.814, 2.09, 71, 179, 34, negative
14, 412, 5768, 29.429, 0.179, 0.671, 1.59, 1032, 3869, 651, negative
13, 390, 5070, 30.0, 0.182, 0.735, 1.56, 924, 3727, 593, negative
12, 302, 3624, 25.167, 0.199, 0.795, 1.68, 721, 2880, 429, negative
10, 17, 170, 1.7, 0.224, 0.729, 2.38, 38, 124, 16, negative
1, 235, 235, 235.0, 0.923, 1.0, 27.13, 217, 235, 8, positive
12, 311, 3732, 25.917, 0.195, 0.781, 1.64, 727, 2914, 443, negative
10, 94, 940, 9.4, 0.286, 1.0, 1.78, 269, 940, 151, negative
13, 311, 4043, 23.923, 0.216, 0.759, 1.63, 873, 3069, 537, negative
13, 337, 4381, 25.923, 0.185, 0.751, 1.58, 811, 3291, 514, negative
13, 188, 2444, 14.462, 0.188, 0.71, 1.67, 460, 1736, 275, negative
12, 274, 3288, 22.833, 0.208, 0.817, 1.65, 685, 2687, 416, negative
10, 20, 200, 2.0, 0.29, 0.795, 2.52, 58, 159, 23, negative
8, 22, 176, 2.75, 0.324, 0.909, 1.78, 57, 160, 32, negative
2, 19, 38, 9.5, 0.184, 0.553, 3.5, 7, 21, 2, negative
1, 17, 17, 17.0, 1.0, 1.0, 17.0, 17, 17, 1, positive
10, 553, 5530, 55.3, 0.797, 0.884, 21.3, 4409, 4890, 207, positive
7, 18, 126, 2.571, 0.167, 0.437, 2.63, 21, 55, 8, negative
8, 59, 472, 7.375, 0.186, 0.672, 1.49, 88, 317, 59, negative
8, 302, 2416, 37.75, 0.211, 0.73, 1.43, 510, 1763, 356, negative
8, 309, 2472, 38.625, 0.186, 0.644, 1.41, 459, 1593, 325, negative
9, 321, 2889, 35.667, 0.154, 0.553, 1.32, 446, 1597, 339, negative
7, 65, 455, 9.286, 0.215, 0.798, 1.38, 98, 363, 71, negative
9, 268, 2412, 29.778, 0.132, 0.534, 1.24, 319, 1288, 258, negative
1, 71, 71, 71.0, 0.521, 1.0, 2.31, 37, 71, 16, positive
1, 20, 20, 20.0, 0.55, 1.0, 1.38, 11, 20, 8, positive
7, 9, 63, 1.286, 0.349, 0.889, 2.2, 22, 56, 10, negative
7, 60, 420, 8.571, 0.286, 0.886, 1.5, 120, 372, 80, negative
8, 346, 2768, 43.25, 0.144, 0.581, 1.31, 398, 1607, 304, negative
7, 135, 945, 19.286, 0.114, 0.528, 1.09, 108, 499, 99, negative
7, 343, 2401, 49.0, 0.213, 0.772, 1.45, 512, 1854, 352, negative
5, 63, 315, 12.6, 0.21, 0.914, 1.47, 66, 288, 45, negative
7, 42, 294, 6.0, 0.143, 0.714, 1.27, 42, 210, 33, negative
4, 10, 40, 2.5, 0.3, 0.65, 3.0, 12, 26, 4, negative
20, 18, 360, 0.9, 0.489, 0.583, 19.56, 176, 210, 9, negative
28, 45, 1260, 1.607, 0.368, 0.54, 7.86, 464, 680, 59, negative
1, 8, 8, 8.0, 1.0, 1.0, 8.0, 8, 8, 1, positive
1, 67, 67, 67.0, 0.985, 1.0, 66.0, 66, 67, 1, positive
1, 10, 10, 10.0, 1.0, 1.0, 10.0, 10, 10, 1, positive
8, 32, 256, 4.0, 0.402, 0.496, 34.33, 103, 127, 3, negative
8, 22, 176, 2.75, 0.398, 0.79, 2.59, 70, 139, 27, negative
6, 4, 24, 0.667, 0.417, 0.5, 5.0, 10, 12, 2, negative
33, 180, 5940, 5.455, 0.236, 0.611, 1.68, 1400, 3627, 835, negative
17, 342, 5814, 20.118, 0.916, 0.996, 30.27, 5328, 5790, 176, positive
9, 33, 297, 3.667, 0.347, 0.929, 2.58, 103, 276, 40, negative
9, 7, 63, 0.778, 0.349, 0.603, 3.67, 22, 38, 6, negative
8, 155, 1240, 19.375, 0.366, 0.964, 1.64, 454, 1195, 276, negative
18, 342, 6156, 19.0, 0.847, 0.897, 43.48, 5217, 5522, 120, positive
12, 28, 336, 2.333, 0.265, 0.592, 3.07, 89, 199, 29, negative
12, 33, 396, 2.75, 0.391, 0.793, 4.08, 155, 314, 38, negative
11, 303, 3333, 27.545, 0.183, 0.268, 4.97, 611, 892, 123, negative
11, 90, 990, 8.182, 0.385, 0.882, 2.41, 381, 873, 158, negative
10, 1, 10, 0.1, 1.0, 1.0, 10.0, 10, 10, 1, positive
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, positive
10, 12, 120, 1.2, 0.55, 0.875, 4.71, 66, 105, 14, negative
1, 159, 159, 159.0, 0.994, 1.0, 158.0, 158, 159, 1, positive
11, 64, 704, 5.818, 0.395, 0.558, 3.35, 278, 393, 83, negative
1, 199, 199, 199.0, 0.99, 1.0, 197.0, 197, 199, 1, positive
38, 96, 3648, 2.526, 0.431, 0.836, 3.29, 1574, 3051, 478, negative
38, 69, 2622, 1.816, 0.476, 0.839, 4.27, 1247, 2201, 292, negative
14, 141, 1974, 10.071, 0.278, 0.67, 2.29, 549, 1323, 240, negative
11, 12, 132, 1.091, 0.5, 0.841, 4.13, 66, 111, 16, negative
14, 187, 2618, 13.357, 0.265, 0.477, 2.31, 693, 1248, 300, negative
10, 183, 1830, 18.3, 0.267, 0.682, 1.67, 488, 1248, 293, negative
10, 47, 470, 4.7, 0.481, 0.991, 2.97, 226, 466, 76, negative
11, 12, 132, 1.091, 0.492, 0.75, 4.33, 65, 99, 15, negative
9, 45, 405, 5.0, 0.306, 0.6, 1.68, 124, 243, 74, negative
1, 279, 279, 279.0, 0.964, 1.0, 38.43, 269, 279, 7, positive
