@relation page-blocks0
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive, negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
8, 129, 1032, 16.125, 0.232, 0.823, 1.46, 239, 849, 164, negative
1, 33, 33, 33.0, 0.364, 1.0, 1.09, 12, 33, 11, negative
7, 36, 252, 5.143, 0.456, 0.98, 2.05, 115, 247, 56, negative
9, 98, 882, 10.889, 0.285, 0.645, 2.06, 251, 569, 122, negative
8, 77, 616, 9.625, 0.232, 0.731, 1.47, 143, 450, 97, negative
7, 17, 119, 2.429, 0.16, 0.739, 1.73, 19, 88, 11, negative
6, 9, 54, 1.5, 0.296, 0.796, 2.0, 16, 43, 8, negative
5, 56, 280, 11.2, 0.121, 0.471, 1.31, 34, 132, 26, negative
1, 47, 47, 47.0, 0.34, 1.0, 1.14, 16, 47, 14, negative
1, 77, 77, 77.0, 0.325, 1.0, 1.04, 25, 77, 24, negative
7, 59, 413, 8.429, 0.242, 0.685, 1.79, 100, 283, 56, negative
6, 82, 492, 13.667, 0.104, 0.303, 1.31, 51, 149, 39, negative
9, 72, 648, 8.0, 0.255, 0.494, 2.01, 165, 320, 82, negative
7, 46, 322, 6.571, 0.416, 0.776, 2.63, 134, 250, 51, negative
8, 126, 1008, 15.75, 0.209, 0.573, 1.45, 211, 578, 146, negative
7, 158, 1106, 22.571, 0.211, 0.552, 1.6, 233, 610, 146, negative
9, 49, 441, 5.444, 0.252, 0.739, 1.61, 111, 326, 69, negative
16, 106, 1696, 6.625, 0.192, 0.593, 1.49, 325, 1005, 218, negative
7, 34, 238, 4.857, 0.252, 1.0, 1.43, 60, 238, 42, negative
6, 104, 624, 17.333, 0.099, 0.258, 2.0, 62, 161, 31, negative
7, 26, 182, 3.714, 0.302, 0.863, 1.9, 55, 157, 29, negative
6, 13, 78, 2.167, 0.295, 0.692, 1.53, 23, 54, 15, negative
5, 16, 80, 3.2, 0.25, 0.938, 2.0, 20, 75, 10, negative
5, 28, 140, 5.6, 0.307, 0.821, 1.39, 43, 115, 31, negative
7, 61, 427, 8.714, 0.321, 0.667, 1.9, 137, 285, 72, negative
6, 59, 354, 9.833, 0.237, 0.881, 1.38, 84, 312, 61, negative
71, 34, 2414, 0.479, 0.094, 0.273, 1.91, 227, 659, 119, negative
5, 15, 75, 3.0, 0.093, 0.347, 1.4, 7, 26, 5, negative
8, 85, 680, 10.625, 0.238, 0.687, 1.46, 162, 467, 111, negative
6, 40, 240, 6.667, 0.221, 0.621, 1.43, 53, 149, 37, negative
7, 39, 273, 5.571, 0.147, 0.48, 1.67, 40, 131, 24, negative
8, 69, 552, 8.625, 0.216, 0.643, 1.43, 119, 355, 83, negative
7, 17, 119, 2.429, 0.319, 0.933, 1.41, 38, 111, 27, negative
7, 96, 672, 13.714, 0.271, 0.688, 1.54, 182, 462, 118, negative
5, 13, 65, 2.6, 0.292, 0.892, 1.46, 19, 58, 13, negative
5, 25, 125, 5.0, 0.4, 0.928, 1.52, 50, 116, 33, negative
5, 39, 195, 7.8, 0.338, 0.903, 1.35, 66, 176, 49, negative
5, 7, 35, 1.4, 0.314, 0.857, 1.83, 11, 30, 6, negative
7, 108, 756, 15.429, 0.362, 0.807, 2.11, 274, 610, 130, negative
20, 39, 780, 1.95, 0.232, 0.585, 3.42, 181, 456, 53, negative
16, 112, 1792, 7.0, 0.305, 0.879, 2.72, 546, 1576, 201, negative
10, 119, 1190, 11.9, 0.202, 0.842, 1.59, 240, 1002, 151, negative
3, 550, 1650, 183.33, 0.329, 0.375, 27.15, 543, 619, 20, positive
13, 348, 4524, 26.769, 0.195, 0.743, 1.64, 881, 3363, 537, negative
10, 23, 230, 2.3, 0.261, 0.787, 1.76, 60, 181, 34, negative
10, 23, 230, 2.3, 0.313, 0.891, 2.4, 72, 205, 30, negative
14, 409, 5726, 29.214, 0.172, 0.578, 1.79, 984, 3307, 551, negative
12, 207, 2484, 17.25, 0.2, 0.699, 1.7, 496, 1736, 292, negative
12, 245, 2940, 20.417, 0.204, 0.797, 1.7, 599, 2342, 353, negative
1, 8, 8, 8.0, 1.0, 1.0, 8.0, 8, 8, 1, positive
1, 277, 277, 277.0, 0.993, 1.0, 137.5, 275, 277, 2, positive
13, 44, 572, 3.385, 0.171, 0.712, 1.61, 98, 407, 61, negative
41, 67, 2747, 1.634, 0.441, 0.529, 33.67, 1212, 1452, 36, negative
8, 65, 520, 8.125, 0.302, 0.908, 1.74, 157, 472, 90, negative
8, 319, 2552, 39.875, 0.174, 0.692, 1.26, 445, 1765, 353, negative
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, positive
2, 52, 104, 26.0, 0.231, 0.529, 1.5, 24, 55, 16, positive
158, 167, 26386, 1.057, 0.16, 0.276, 8.24, 4213, 7279, 511, positive
9, 181, 1629, 20.111, 0.217, 0.661, 1.66, 354, 1077, 213, negative
7, 35, 245, 5.0, 0.188, 0.849, 1.21, 46, 208, 38, negative
1, 22, 22, 22.0, 0.591, 1.0, 2.6, 13, 22, 5, negative
7, 92, 644, 13.143, 0.309, 0.896, 1.88, 199, 577, 106, negative
1, 288, 288, 288.0, 0.424, 1.0, 1.02, 122, 288, 120, positive
7, 74, 518, 10.571, 0.16, 0.83, 1.12, 83, 430, 74, negative
5, 19, 95, 3.8, 0.211, 0.779, 1.33, 20, 74, 15, negative
6, 106, 636, 17.667, 0.129, 0.835, 1.14, 82, 531, 72, negative
8, 340, 2720, 42.5, 0.183, 0.736, 1.41, 499, 2002, 355, negative
5, 12, 60, 2.4, 0.2, 0.583, 2.0, 12, 35, 6, negative
1, 95, 95, 95.0, 1.0, 1.0, 95.0, 95, 95, 1, positive
8, 45, 360, 5.625, 0.492, 0.722, 9.32, 177, 260, 19, negative
8, 28, 224, 3.5, 0.438, 0.496, 19.6, 98, 111, 5, negative
10, 67, 670, 6.7, 0.291, 0.588, 2.27, 195, 394, 86, negative
10, 82, 820, 8.2, 0.3, 0.832, 2.05, 246, 682, 120, negative
9, 38, 342, 4.222, 0.211, 0.561, 2.25, 72, 192, 32, negative
9, 29, 261, 3.222, 0.31, 0.686, 2.13, 81, 179, 38, negative
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, positive
11, 137, 1507, 12.455, 0.317, 0.652, 2.7, 478, 982, 177, negative
11, 12, 132, 1.091, 0.432, 0.674, 4.38, 57, 89, 13, negative
8, 231, 1848, 28.875, 0.872, 0.882, 179.0, 1611, 1630, 9, positive
10, 115, 1150, 11.5, 0.24, 0.758, 1.48, 276, 872, 187, negative
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, positive
1, 9, 9, 9.0, 1.0, 1.0, 9.0, 9, 9, 1, positive
9, 57, 513, 6.333, 0.285, 0.91, 1.39, 146, 467, 105, negative
7, 41, 287, 5.857, 0.213, 0.801, 1.36, 61, 230, 45, negative
