@relation page-blocks0
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive, negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
1, 76, 76, 76.0, 0.961, 1.0, 36.5, 73, 76, 2, positive
8, 20, 160, 2.5, 0.263, 0.613, 2.0, 42, 98, 21, negative
6, 21, 126, 3.5, 0.238, 0.738, 1.58, 30, 93, 19, negative
7, 12, 84, 1.714, 0.25, 0.524, 1.75, 21, 44, 12, negative
8, 22, 176, 2.75, 0.438, 0.79, 2.41, 77, 139, 32, negative
7, 62, 434, 8.857, 0.272, 0.963, 1.46, 118, 418, 81, negative
1, 91, 91, 91.0, 0.352, 1.0, 1.03, 32, 91, 31, negative
5, 128, 640, 25.6, 0.759, 0.764, 162.0, 486, 489, 3, positive
2, 47, 94, 23.5, 0.17, 0.511, 1.14, 16, 48, 14, negative
5, 280, 1400, 56.0, 0.78, 0.786, 156.0, 1092, 1100, 7, positive
9, 55, 495, 6.111, 0.275, 0.661, 1.92, 136, 327, 71, negative
6, 18, 108, 3.0, 0.343, 0.926, 1.76, 37, 100, 21, negative
6, 20, 120, 3.333, 0.317, 0.983, 1.52, 38, 118, 25, negative
8, 17, 136, 2.125, 0.228, 0.86, 1.48, 31, 117, 21, negative
7, 31, 217, 4.429, 0.3, 0.88, 1.97, 65, 191, 33, negative
4, 253, 1012, 63.25, 0.129, 0.66, 1.41, 131, 668, 93, negative
8, 80, 640, 10.0, 0.197, 0.769, 1.48, 126, 492, 85, negative
9, 222, 1998, 24.667, 0.202, 0.711, 1.52, 403, 1421, 266, negative
8, 32, 256, 4.0, 0.23, 0.613, 1.4, 59, 157, 42, negative
7, 27, 189, 3.857, 0.259, 0.688, 1.44, 49, 130, 34, negative
5, 6, 30, 1.2, 0.4, 0.867, 2.0, 12, 26, 6, negative
5, 27, 135, 5.4, 0.267, 0.622, 1.71, 36, 84, 21, negative
7, 15, 105, 2.143, 0.181, 0.61, 2.71, 19, 64, 7, negative
5, 24, 120, 4.8, 0.342, 0.808, 1.32, 41, 97, 31, negative
8, 42, 336, 5.25, 0.259, 0.756, 1.74, 87, 254, 50, negative
7, 10, 70, 1.429, 0.286, 0.771, 2.22, 20, 54, 9, negative
7, 34, 238, 4.857, 0.273, 0.761, 1.48, 65, 181, 44, negative
5, 110, 550, 22.0, 0.547, 0.556, 100.33, 301, 306, 3, positive
6, 7, 42, 1.167, 0.714, 0.857, 30.0, 30, 36, 1, negative
23, 20, 460, 0.87, 0.507, 0.672, 21.18, 233, 309, 11, negative
22, 20, 440, 0.909, 0.28, 0.57, 5.35, 123, 251, 23, negative
3, 463, 1389, 154.33, 0.296, 0.382, 13.7, 411, 531, 30, positive
13, 423, 5499, 32.538, 0.188, 0.762, 1.64, 1034, 4191, 632, negative
3, 544, 1632, 181.33, 0.326, 0.406, 16.12, 532, 662, 33, positive
1, 206, 206, 206.0, 0.99, 1.0, 204.0, 204, 206, 1, positive
14, 348, 4872, 24.857, 0.169, 0.676, 1.56, 822, 3293, 526, negative
13, 218, 2834, 16.769, 0.216, 0.737, 1.78, 612, 2090, 344, negative
1, 199, 199, 199.0, 0.945, 1.0, 37.6, 188, 199, 5, positive
3, 259, 777, 86.333, 0.96, 0.978, 67.82, 746, 760, 11, positive
8, 109, 872, 13.625, 0.271, 0.864, 1.83, 236, 753, 129, negative
7, 57, 399, 8.143, 0.321, 0.952, 1.47, 128, 380, 87, negative
7, 158, 1106, 22.571, 0.239, 0.952, 1.33, 264, 1053, 198, negative
9, 299, 2691, 33.222, 0.226, 0.705, 1.58, 607, 1896, 385, negative
8, 42, 336, 5.25, 0.271, 0.813, 1.54, 91, 273, 59, negative
8, 108, 864, 13.5, 0.196, 0.686, 1.34, 169, 593, 126, negative
7, 43, 301, 6.143, 0.219, 0.983, 1.27, 66, 296, 52, negative
11, 48, 528, 4.364, 0.237, 0.39, 7.35, 125, 206, 17, positive
8, 112, 896, 14.0, 0.17, 0.786, 1.27, 152, 704, 120, negative
5, 8, 40, 1.6, 0.325, 0.9, 1.63, 13, 36, 8, negative
8, 183, 1464, 22.875, 0.185, 0.76, 1.43, 271, 1112, 190, negative
7, 86, 602, 12.286, 0.281, 0.958, 1.55, 169, 577, 109, negative
7, 42, 294, 6.0, 0.262, 0.738, 1.79, 77, 217, 43, negative
6, 135, 810, 22.5, 0.21, 0.736, 1.37, 170, 596, 124, negative
6, 326, 1956, 54.333, 0.213, 0.716, 1.29, 416, 1400, 323, negative
7, 91, 637, 13.0, 0.179, 0.816, 1.24, 114, 520, 92, negative
7, 346, 2422, 49.429, 0.167, 0.707, 1.19, 404, 1712, 339, negative
8, 342, 2736, 42.75, 0.163, 0.622, 1.4, 445, 1702, 317, negative
20, 30, 600, 1.5, 0.433, 0.597, 13.68, 260, 358, 19, negative
20, 32, 640, 1.6, 0.43, 0.555, 21.15, 275, 355, 13, negative
14, 155, 2170, 11.071, 0.303, 0.639, 2.76, 658, 1386, 238, negative
1, 138, 138, 138.0, 1.0, 1.0, 138.0, 138, 138, 1, positive
25, 153, 3825, 6.12, 0.255, 0.611, 2.08, 977, 2338, 470, negative
11, 11, 121, 1.0, 0.537, 0.876, 5.0, 65, 106, 13, negative
10, 31, 310, 3.1, 0.281, 0.606, 1.98, 87, 188, 44, negative
7, 9, 63, 1.286, 0.444, 0.825, 3.11, 28, 52, 9, negative
6, 13, 78, 2.167, 0.538, 0.923, 2.63, 42, 72, 16, negative
12, 39, 468, 3.25, 0.282, 0.487, 4.0, 132, 228, 33, negative
11, 5, 55, 0.455, 0.655, 0.727, 12.0, 36, 40, 3, negative
11, 303, 3333, 27.545, 0.151, 0.2, 7.49, 502, 666, 67, negative
11, 10, 110, 0.909, 0.436, 0.927, 4.36, 48, 102, 11, negative
10, 121, 1210, 12.1, 0.268, 0.664, 2.47, 324, 804, 131, negative
2, 25, 50, 12.5, 0.36, 1.0, 4.5, 18, 50, 4, positive
1, 196, 196, 196.0, 0.98, 1.0, 64.0, 192, 196, 3, positive
10, 10, 100, 1.0, 0.57, 0.91, 3.17, 57, 91, 18, negative
11, 104, 1144, 9.455, 0.394, 0.824, 2.97, 451, 943, 152, negative
10, 41, 410, 4.1, 0.463, 0.968, 2.79, 190, 397, 68, negative
38, 52, 1976, 1.368, 0.452, 0.911, 3.49, 894, 1801, 256, negative
38, 127, 4826, 3.342, 0.464, 0.87, 3.41, 2238, 4199, 657, negative
11, 11, 121, 1.0, 0.455, 0.818, 5.5, 55, 99, 10, negative
1, 70, 70, 70.0, 1.0, 1.0, 70.0, 70, 70, 1, positive
11, 156, 1716, 14.182, 0.224, 0.71, 1.52, 385, 1219, 253, negative
8, 26, 208, 3.25, 0.293, 0.596, 2.03, 61, 124, 30, negative
11, 168, 1848, 15.273, 0.234, 0.723, 1.55, 432, 1337, 279, negative
11, 12, 132, 1.091, 0.5, 0.818, 4.13, 66, 108, 16, negative
11, 119, 1309, 10.818, 0.268, 0.678, 1.72, 351, 887, 204, negative
6, 95, 570, 15.833, 0.3, 0.911, 1.64, 171, 519, 104, negative
